분노의 질주: 홉스&쇼,10,"저는 너무 재밌게 잘봤습니다. 볼거리도 많고 긴장감, 재미도있고, 감동도 있었어요. 뻔한 액션영화일까 싶어 안보고 다른 상영하는 영화들을 먼저봤는데 안봤으면 후회할뻔 했어요~"
변신,2,진짜 올해에 본영화중 돈 제일 아깝다 이거 평점 왜높은지 이해가 안됨
그것: 두 번째 이야기,7,제대로 된 후기 남깁니다.페니와이즈 그것 영화 좋아하는데 솔직히 그것1이나 그것2나 비슷비슷해서 뭐가 더 재미있다.할 수는 없고 뻔한 결과라 다소 지루한면도 있지만 1보시고 보면 볼만은 합니다.10점 중 7점 드립니다.놀라는 장면은 많네요.
끝까지 간다,10,굿굿굿 한국영화의 발전이다
사바하,10,어제 넷플릭스에서 보고 감탄하면서 힘실어주기 위해 여기까지 옴 역주행해랏~!
변신,10,정말재미있었어요 ~~~
엑스맨: 다크 피닉스,4,그냥 마블에 매각하자.. 너무 슬퍼진다.
울프맨,10,평점이 너무 낮아서 10점줍니다ㅎㅎㅎ6점은 되도 괜찮겠던데.
유열의 음악앨범,8,정해인김고은 커플 넘 잘 어울려용~~풋풋하고 설렘도 있고 잼있게 봤어용^^정해인 넘 잘생겼음ㅋ
클레멘타인,10,이 영화를 보고 입 안에 있던 입 안이 헐은 게 다 나았습니다.
안녕 베일리,10,"헨리가 나온다기에 보러 친구랑 갔는데책한권 , 따뜻한 드라마 한편 본 좋은 느낌이다재미있었다헨리가 연기도 잘해서 , 차지작도 기대해본다"
그것: 두 번째 이야기,1,10점 주는 사람들 이해가 안된다ㅋㅋ 얘기가 너무 산으로감
협상,1,평점 높은게 신기할 따름.
집으로...,10,초등학생때보고 할머니 생각나서 엄청 울었었는데 성인되서 다시보니 더 슬프네요
엑시트,7,유괘하게 볼만한 영화에요
엑시트,10,현재사회에서 실제로 있을수 있는 내용으로 항상 위기에 사는 현세상입니다
나랏말싸미,2,아니 어떻게 이렇게 제미가 없을수가 있지.. 너무 신기하다.. 송강호.박해일이 나왓는데...
기생충,9,좋은영화입니다 기억에 남을 내용입니다.
안녕 베일리,10,"평점 8점정도의 영화이지는 않을까 하고 봤는데 9점 이상의 영화였다.영화를 실패할까봐 개봉날엔 잘 안보는데, 이번엔 대성공!!슬프기만하지도 웃기기만하지도 않은 그렇다고 어디선가 본적있는듯하지도 않아서 끝까지 재밌는 영화."
그것: 두 번째 이야기,9,꽤 볼만하다 공포치고는
미 앤 유 앤 에브리원,10,미지근한거 같지만 뜨겁고 우울한거 같지만 즐겁다..
공조,10,너무 재밌게 봤어요~~
아이언 자이언트,10,너무재밌어요 헤헤헿헤헤
암전,3,이 영화의 미래가 깜깜하다
분노의 질주: 홉스&쇼,5,생각보다 많이 별로였다. 기존의 분노의 질주 시리즈가 아니다.
변호인,10,생각했던것 이상으로 재밌게 본것 같아요~~
엑시트,10,손에 땀나본 적이 없는데;;;땀이 나다 못해 쥐까지 났네요
보헤미안 랩소디,7,제 눈이 똥눈인가봐요재미 감동 둘다 없었고요 눈물1도 안나던데;;;포레스트검프 벤자민버튼의시간은 거꾸로간다요런 영화를 엄청 재밌게 봤는데....ㅜㅜ 기대잔뜩하고 봤는데 실망하고 왔어요
그것: 두 번째 이야기,10,진짜 무서웠어요ㅠㅠ;;
그것: 두 번째 이야기,9,공포영화 제대로 만들었네
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,1,오타쿠 돼지들아 살좀 빼라
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,10,개잼잇다 꼭봐라라라아
그것: 두 번째 이야기,6,겁나 지루했음 1편도 별로였는데 2편 본 내가 잘못이지
엑시트,10,손에 땀을쥐고봤어요 끝날때까지 ㅋ 별로기대안했는데 재있었어용!!!
알라딘,10,힝... 너무 힘이되는영화 우울하고 지칠때는 꼭 또볼것이다. 이미 두번봤다
그것: 두 번째 이야기,10,역시 존잼이당ㅠㅠㅠ 짱짱
그것: 두 번째 이야기,10,너무너무 무서워요 ㅡㅡ
그것: 두 번째 이야기,8,공포영화가 아니라 성장영화인듯? 무서운것도 초반에만 괴물이 갑튀해서 깜짝깜짝 놀라지 중반부턴 시도때도 없이 나와서 무섭단 느낌 전혀안들고 후반에는 귀여운수준.
유열의 음악앨범,1,평점 정독하고 갔는데 1점짜리 평점들 말 다 맞음.... 왜 유열의 음악앨범인지 도대체 아직도 이해가 안됨
알라딘,10,윌스미스의 캐미와 음악은 정말 최고^^
그것: 두 번째 이야기,10,할머니랑 차 마시면서 표정 굳어졌을때랑..셋 세다가 둘만 세고 침 흘리고 있는 모습보고 지릴뻔...ㅋㅋㅋㅋ 엄청 재밌었어요!
요술,1,흰 천과 언론만 있으면 어디든 갈 수 있어
봉오동 전투,10,감동과 사이사이 웃음도 있고 간만에 좋은 영화 잘 봤어요전투장면의 잔인한 모습으로 인해 아이들과 함께 볼 수 없지만우리의 역사에 대해 또 생각하는 시간
극한직업,1,유치의 끝판. 하나도 안웃김 이 영화본 내 시간만 아깝다
그것: 두 번째 이야기,10,호러블록버스터의 탄생!
그것: 두 번째 이야기,9,정말 영화다운 영화를 봤다 !
그것: 두 번째 이야기,10,혼자 보고 왔는데 팔짱끼고 봤더니 팔에 멍 듬;;; 1편보다 무섭고 말장난이 재밌어서 좋았음 ㅎ 꼭 보세요
"나니아 연대기 - 사자, 마녀 그리고 옷장",10,적어도 나에게는 동심이다
복숭아나무,1,역시 명불허전. 11점을 주고 싶지만 11점이 없어 1점을 주었다. 이것도 하나의 예술로 생각해주길.
프라이스리스,7,그냥 니네 둘이 사귀어~~!! 그리고 니네가 벌어서 써!!!
블라인드 멜로디,8,기억에 남는 명대사.. 예술은 많은 것을 주지만 그만큼 댓가가 따른다.
봉오동 전투,1,우리나라보단 외국에서만 개봉을했으면 어떨까싶다국뽕과 신파가이루어낸 흑역사현실은 광복군통수권자는 김일성 김구...
이글 아이,5,영화는 그럭저럭 볼만한 수준이고 초반 주인공이 좀 답답한 경향이 있다
식구,2,쓰레기양아치는 쓰레기양아치일뿐.오해니 인간미니 갖다붙여서 미화하진말자.
유열의 음악앨범,10,호불호 갈린다해서 망설이다 봤는데 안봤으면 어쩔.. 완전 내 취향 요런 감성영화 드문 듯해서 극장에서 한번 더 보고싶다
수영장으로 간 남자들,10,‘성취’가 인간의 삶에 미치는 영향
당나귀 공주,10,"제2차 세계대전과 베트남전, 미소 냉전. 자크 드미가 관통한 첨예하게 대립하는 이데올로기의 시대를 반영한 영화. 마냥 예쁘기만한 뮤지컬은 아니고, 아이들만을 위한 동화는 더더욱 아니다."
"나니아 연대기 - 사자, 마녀 그리고 옷장",8,이제야 맥어보이 형님이 그 염소였다는걸 알았네 ㅋㅋㅋㅋ
굿모닝 에브리원,10,너무 재미있다♡♡♡ 왜 이제서야 봤지..
봉오동 전투,10,감동적인 영화 존경스럽고 감사합니다
그것: 두 번째 이야기,8,이런 영화가 지루하다면 영화를 왜 보시는지 의문이군요 유치한 부분이 있지만 그 유치함이 우리나라 보다 심할까요? 나는 루저친구 처럼 의리 있고 우정이 가득한 친구가 있었으면 좋겠다는 생각을 했내요 우정 여행 공포 영화 꿀잼 입니다!!!
블라인드 멜로디,1,2시간20분 인도영화를 누가 보죠?
비열한 거리,9,몇년만에 다시봤는데 조인성은 이때가 리즈 개존잘이네요. 깡패들이 주인공이긴 하지만 일반인들도 공감할수 있는 약육강식의 현실에 대한 내용이 가슴을 좀 먹먹하게 만드네요.
웨이크필드,8,항상 '자연'을 갈망하는 하워드를 집으로 돌아가게 한 것은 다름아닌 경쟁심리였다. 결국 그 경쟁으로 이뤄진 인간사회가 인간에게는 가장 '자연'스러운 것이다. 그러나 그 사회 안에서 한 인간이 추구해야 할 것은 역설적으로 자비와 진실이다.
롱 샷,6,주절주절 저 남자배우...ㅜㅜ좀 시르다 노트북 던질 때 정 떨어짐ㅋ
안나,10,반전에 반전 나 자신 이외에는 아무도 믿지말라..영화 완전 내 취향 주인공 안나 너무 매력적이고좋았어요!!!
봉오동 전투,10,이 영화를 보니 우리나라의 모든 독립운동가와 나라를 지키기 위해 마음을 같이 해준 모든 분들께 존경과 감사를 올립니다. 피의 댓가로 어렵게 지킨나라! 우리나라 사랑하겠습니다. 우린 우리의 역사를 잊어서는 안됩니다!!!
클레멘타인,10,블루레이 안나오나요....기다리고 있겠습니다.
분노의 질주: 홉스&쇼,10,이게고작300만이라니..ㅋㅋ갸꿀잼임 2시간이 30뷴처럼 지나감
안녕 베일리,10,마음이 따뜻해지는 영화. 보면서 눈물이 나고 감동적이였어요.빨리 집에가서 반려동물 보러 가야겠어요
엑시트,2,별로임 너무 억지스러워요
유열의 음악앨범,10,잼있습니다 정해인 김고은 둘이 너무 잘어울리고 연기도 좋네요. 즐감하세요~
봉오동 전투,1,잔인한부분이 나오지 않아도충분히 가슴이 찢어지는 고통을 느낄 수 있다.국민이라 충분히 알 수 있는 고통이지만.그걸 너무 적나라하게 보여주니깐 오히려 보기가 싫음.이 영화는 너무 자극적이고 신파극임덩케르크를 보고 배우길.
유열의 음악앨범,10,어린시절 추억이 생각나네요ㅎㅎ 영화 너무예쁘고 좋았어요!
블라인드 멜로디,6,초반에만 반전. 갈수록 막장
유열의 음악앨범,1,돈내기 아까운 영화..스토리가 뚝뚝 끊기며 내용 1도없고 겁나 노잼이라 언제 끝나지라는 생각을 계속 들게한 영화.. 마지막에 방해하던 남자 언급도 없이 끝나 찝찝하고 지인이 본다고 하면 무조건 말릴 영화...이딴 영화가 평점 8점이라니;;조작 판치네
그것: 두 번째 이야기,9,확실히 공포영화는 외화가 잘만듬
더 타이탄,5,마무리가 왜이래..? ㅋㅋㅋㅋ 하나 딸랑 타이탄에 보내놓고 뭐하겠다는겨.. 혼자 수영하면서 살라고? ㅋㅋㅋㅋ
라스트 데이즈,10,20세기 가장 공허했던 사람
걸캅스,1,말이 필요없는 걸복동..
소년,10,잔잔하게 심리를 표현.굿~~
캐리비안의 해적: 죽은 자는 말이 없다,10,재밌게봤어요!^^ㅎ
안나,10,"니키타의 21세기 버전. 화끈한 액션, 늘씬한 미녀 주인공, 애정과 우정 사이, 첩보계의 냉혈함 속에서 피어나는 인생 찾기와 휴머니즘?"
유열의 음악앨범,1,절대 보지 마셈. 한국영화 리뷰 알바가 판을 치는 듯
47미터 2,1,? 와 진짜 여기 댓글 알바 심한듯ㅋㅋㅋㅋ 진짜 개 개노잼임 보지마셈 엔딩도 설마 이게 끝? 이랬는데 끝남 ㅋㅋ 뭐 사람죽는것도 금방금방이고 내친구는 잠 ;; 돈아까워 죽을뻔 ;
47미터 2,10,상어 영화 중에서 수작 맞는데? 영화 평론가들은 왜 싫어하지? 추천합니다.
분노의 질주: 홉스&쇼,10,재밋네여 강추스~~~~
안나,6,영화보고나서 거울에 비친 내 모습 보니 감자구나주인공 이쁘고 스토리 전개는 쫌 올드하다
유열의 음악앨범,10,기대안했는데 너무 설렐수있는 영화
벌새,10,올해 최고의 한국 영화가 쓰레기 배급사들 때문에 상영에서 밀리는 게 말이 되냐 상영관 늘려
봉오동 전투,2,그래서 보라구? 그냥 쓰레기!!!
알라딘,10,OST랑 Will Smith가 다 한 영화다. 기분 좋아지고 재미있는 영화다. 이미 다 아는 이야기를 이렇게 재미있고 멋지게 만들다니... 이런저런 이슈에도 미워 할 수 없는 디즈니다. 마지막 소원을 다른 사람을 위해 쓸 수 있는 사람이 되고 싶다!
그것: 두 번째 이야기,10,기다린 보람이 있네용ㅋㅋㅋㅋ
엑시트,9,"무더운 여름 , 시원한 기분으로 봤네요. 많이 웃기도 웃고 울기도 울었네요ㅠ"
변호인,10,와.... 말 진짜 잘한다...
그것: 두 번째 이야기,1,두번째 주차권은 좋았다 주차난해소에 도움
매트릭스,10,12세 관람가지만 12세들은 이해못할 영화
라이트 아웃,9,엄청 무서워요 노약자나 임산부는 보면 안될듯...혼자사는 사람은 보지마세요.재미있지만 보지 말았어야할 영화
봉오동 전투,2,"반일선동 시기 잘타서 1,000만은 껌이라고 엄청 기대감에 부풀었는데 뚜껑 열고 보니 고작 손익분기점 턱걸이. 군함도가 천만을 못 넘는 순간부터 반일코드는 더이상 쓸만한 재료가 아닌 것. 관객 동원 숫자 보면 딱 문죄인 지지자들 숫자 정도인 것 같네요"
그것: 두 번째 이야기,10,공포영화 일년에 한번 볼까말까 한데 이영화는 솔까말 재미지다 최고다최고 스토리 좋은 무서운게임한판 플레이한 느낌이다.
해피 어게인,10,다들 행복해져서 다행이다. 상실에 너무 오래 머물지 말자
분노의 질주: 홉스&쇼,1,영화 자체는 괜찮을 것 같은데.. 그렇게 가족 중시하던 패밀리가 과거 '한'을 무참히 죽이고 아무 사과도 없는 쇼랑 베프 먹고 활동하는거 보기가 좀 그렇당..ㅠ
유열의 음악앨범,1,영화보다 중간에 나온 최초의 영화. 왠만하면 리뷰도 안남기는데 정말 개연성하나없고 현실적으로 이해안가는 부분 투성이 관객한테 전달하려는 내용도 뭔지 모르겠음.. 보통 이런 음악소재는 감성과 공감을 자극해야 하는데 그런부분도 없고.. 그냥 비추
그것: 두 번째 이야기,9,또 다른 그것의 공포를 느낄 수 있었다
우리집,5,평론가들의 점수가 참 높다!! 뭐지? 뭘까? 아무리 분석을 해보려 해도 모르겠다. 그들이 주는 점수의 기준을!! 공부 좀 더 많이 해서 진실된 평론 점수를 주세요.. 의사나선생님처럼 평론가들도 의무와 사명이 있다! 평론가점수름 믿고보는 사람들이있다
짱,10,오마이갓 ~살찔라 우리가원하는건 우리가원하는건~우리가원하는건 하나 원 투!
변신,2,올해 본중 가장 돈아까운 영화 ( 참고로 매달 3~4편은 극장서 봄)
브링 더 소울 : 더 무비,10,그들의 열정과 노력 변함없는 모습에 찬사를 보냅니다. 나태해진 나에게 채찍을 가하게 만드는 그들에게 감사를!!
